Year	Month_ID	Region_Province_Eng	Region_Province_Fr	Species_Eng	Species_Fr	Type_Eng	Type_Fr	Condition_Code	Description_Eng	Description_Fr	Units_Eng	Units_Fr	Data_Value
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	10	Contamination	Contamination	Condemned per 10,000	Condamnés par 10 000	1.6728
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	45	Burnt	Brûlure	Condemned per 10,000	Condamnés par 10 000	0.0017
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	45	Burnt	Brûlure	Condemned per 10,000	Condamnés par 10 000	0.237
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	45	Burnt	Brûlure	Condemned per 10,000	Condamnés par 10 000	0.0724
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	46	Overscald	Suréchaudage	Condemned per 10,000	Condamnés par 10 000	0.347
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	46	Overscald	Suréchaudage	Condemned per 10,000	Condamnés par 10 000	0.1663
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	46	Overscald	Suréchaudage	Condemned per 10,000	Condamnés par 10 000	0.6174
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	46	Overscald	Suréchaudage	Condemned per 10,000	Condamnés par 10 000	0.4031
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	47	Fracture	Fracture	Condemned per 10,000	Condamnés par 10 000	0.007
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	47	Fracture	Fracture	Condemned per 10,000	Condamnés par 10 000	0.0104
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	47	Fracture	Fracture	Condemned per 10,000	Condamnés par 10 000	0.0053
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	48	Mutilation	Mutilation	Condemned per 10,000	Condamnés par 10 000	0.0157
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	48	Mutilation	Mutilation	Condemned per 10,000	Condamnés par 10 000	0.0048
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	48	Mutilation	Mutilation	Condemned per 10,000	Condamnés par 10 000	0.0102
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	49	Frostbite	Engelures	Condemned per 10,000	Condamnés par 10 000	0
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	49	Frostbite	Engelures	Condemned per 10,000	Condamnés par 10 000	0.0035
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	49	Frostbite	Engelures	Condemned per 10,000	Condamnés par 10 000	0.0081
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	49	Frostbite	Engelures	Condemned per 10,000	Condamnés par 10 000	0.0029
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.1192
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.1108
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.1306
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.1214
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	61	Odour (NOS)	Odeur (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0078
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	61	Odour (NOS)	Odeur (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0242
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	61	Odour (NOS)	Odeur (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0258
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	61	Odour (NOS)	Odeur (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0155
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	65	Antibiotic Residues	Résidus d'antibiotique	Condemned per 10,000	Condamnés par 10 000	0
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	65	Antibiotic Residues	Résidus d'antibiotique	Condemned per 10,000	Condamnés par 10 000	0.0035
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	65	Antibiotic Residues	Résidus d'antibiotique	Condemned per 10,000	Condamnés par 10 000	0
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	65	Antibiotic Residues	Résidus d'antibiotique	Condemned per 10,000	Condamnés par 10 000	0.0005
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	71	Melanosis	Mélanose	Condemned per 10,000	Condamnés par 10 000	0.0113
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	71	Melanosis	Mélanose	Condemned per 10,000	Condamnés par 10 000	0.0104
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	71	Melanosis	Mélanose	Condemned per 10,000	Condamnés par 10 000	0.0078
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	79	Xanthosis	Xanthose	Condemned per 10,000	Condamnés par 10 000	0
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	79	Xanthosis	Xanthose	Condemned per 10,000	Condamnés par 10 000	0
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	95	Hernia	Hernie	Condemned per 10,000	Condamnés par 10 000	0.0061
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	95	Hernia	Hernie	Condemned per 10,000	Condamnés par 10 000	0.0081
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	95	Hernia	Hernie	Condemned per 10,000	Condamnés par 10 000	0.0058
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0.0304
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0.0277
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0.0193
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0.0267
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	97	Loss of identity	Perte d'Identité	Condemned per 10,000	Condamnés par 10 000	0.1287
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	97	Loss of identity	Perte d'Identité	Condemned per 10,000	Condamnés par 10 000	0.0719
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	101	Trichinosis	Trichinose	Condemned per 10,000	Condamnés par 10 000	0.0026
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	101	Trichinosis	Trichinose	Condemned per 10,000	Condamnés par 10 000	0.0015
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	102	Miscellaneous	Divers	Condemned per 10,000	Condamnés par 10 000	0.0409
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	102	Miscellaneous	Divers	Condemned per 10,000	Condamnés par 10 000	0.0104
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	102	Miscellaneous	Divers	Condemned per 10,000	Condamnés par 10 000	0.2821
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	102	Miscellaneous	Divers	Condemned per 10,000	Condamnés par 10 000	0.1093
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	150	Osteomyelitis	Ostéomyélite	Condemned per 10,000	Condamnés par 10 000	0
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	150	Osteomyelitis	Ostéomyélite	Condemned per 10,000	Condamnés par 10 000	0
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	211	White Muscle Disease	Dystrophie musculaire	Condemned per 10,000	Condamnés par 10 000	0.0017
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	211	White Muscle Disease	Dystrophie musculaire	Condemned per 10,000	Condamnés par 10 000	0.001
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	220	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.5375
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	220	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.0831
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	220	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.5255
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	220	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.4702
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	250	Serous Atrophy of fat	Atrophie séreuse des graisses	Condemned per 10,000	Condamnés par 10 000	0.2896
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	250	Serous Atrophy of fat	Atrophie séreuse des graisses	Condemned per 10,000	Condamnés par 10 000	0.2434
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	250	Serous Atrophy of fat	Atrophie séreuse des graisses	Condemned per 10,000	Condamnés par 10 000	0.2351
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	261	Necrosis (Muscular)	Nécrose (musculaire)	Condemned per 10,000	Condamnés par 10 000	0.0618
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	261	Necrosis (Muscular)	Nécrose (musculaire)	Condemned per 10,000	Condamnés par 10 000	0.0035
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	261	Necrosis (Muscular)	Nécrose (musculaire)	Condemned per 10,000	Condamnés par 10 000	0.0371
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	261	Necrosis (Muscular)	Nécrose (musculaire)	Condemned per 10,000	Condamnés par 10 000	0.0461
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	340	Edema	Oedème	Condemned per 10,000	Condamnés par 10 000	0.1505
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	340	Edema	Oedème	Condemned per 10,000	Condamnés par 10 000	0.0032
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	340	Edema	Oedème	Condemned per 10,000	Condamnés par 10 000	0.085
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	350	Uremia	Urémie	Condemned per 10,000	Condamnés par 10 000	0.0026
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	350	Uremia	Urémie	Condemned per 10,000	Condamnés par 10 000	0.0762
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	350	Uremia	Urémie	Condemned per 10,000	Condamnés par 10 000	0.079
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	350	Uremia	Urémie	Condemned per 10,000	Condamnés par 10 000	0.0359
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	435	Erysipelas	Érysipèle	Condemned per 10,000	Condamnés par 10 000	0.187
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	435	Erysipelas	Érysipèle	Condemned per 10,000	Condamnés par 10 000	0.4364
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	435	Erysipelas	Érysipèle	Condemned per 10,000	Condamnés par 10 000	0.2966
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	435	Erysipelas	Érysipèle	Condemned per 10,000	Condamnés par 10 000	0.255
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	495	Granulomatous Lymphadenitis	Lymphadénite granulomateuse	Condemned per 10,000	Condamnés par 10 000	0.0261
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	495	Granulomatous Lymphadenitis	Lymphadénite granulomateuse	Condemned per 10,000	Condamnés par 10 000	0.0161
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	495	Granulomatous Lymphadenitis	Lymphadénite granulomateuse	Condemned per 10,000	Condamnés par 10 000	0.0194
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	512	Arthritis	Arthrite	Condemned per 10,000	Condamnés par 10 000	2.5162
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	512	Arthritis	Arthrite	Condemned per 10,000	Condamnés par 10 000	0.4849
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	512	Arthritis	Arthrite	Condemned per 10,000	Condamnés par 10 000	2.5823
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	512	Arthritis	Arthrite	Condemned per 10,000	Condamnés par 10 000	2.2513
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	530	Enteritis	Entérite	Condemned per 10,000	Condamnés par 10 000	2.4745
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	530	Enteritis	Entérite	Condemned per 10,000	Condamnés par 10 000	0.4676
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	530	Enteritis	Entérite	Condemned per 10,000	Condamnés par 10 000	2.6629
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	530	Enteritis	Entérite	Condemned per 10,000	Condamnés par 10 000	2.2498
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	531	Enteritis (Proctitis) -Hog	Entérite (Proctite) - Porc	Condemned per 10,000	Condamnés par 10 000	0.788
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	531	Enteritis (Proctitis) -Hog	Entérite (Proctite) - Porc	Condemned per 10,000	Condamnés par 10 000	0.5045
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	531	Enteritis (Proctitis) -Hog	Entérite (Proctite) - Porc	Condemned per 10,000	Condamnés par 10 000	0.5921
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	535	Gastritis	Gastrite	Condemned per 10,000	Condamnés par 10 000	0.0087
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	535	Gastritis	Gastrite	Condemned per 10,000	Condamnés par 10 000	0.0113
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	535	Gastritis	Gastrite	Condemned per 10,000	Condamnés par 10 000	0.0083
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	0.1322
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	0.0901
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	0.2079
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	0.1491
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	546	Lymphadenitis	Lymphadénite	Condemned per 10,000	Condamnés par 10 000	0.0487
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	546	Lymphadenitis	Lymphadénite	Condemned per 10,000	Condamnés par 10 000	0.0035
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	546	Lymphadenitis	Lymphadénite	Condemned per 10,000	Condamnés par 10 000	0.0516
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	546	Lymphadenitis	Lymphadénite	Condemned per 10,000	Condamnés par 10 000	0.0432
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	547	Mastitis	Mammite	Condemned per 10,000	Condamnés par 10 000	0.0009
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	547	Mastitis	Mammite	Condemned per 10,000	Condamnés par 10 000	0.0226
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	547	Mastitis	Mammite	Condemned per 10,000	Condamnés par 10 000	0.0073
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	548	Metritis	Métrite	Condemned per 10,000	Condamnés par 10 000	0.0017
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	548	Metritis	Métrite	Condemned per 10,000	Condamnés par 10 000	0.0069
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	548	Metritis	Métrite	Condemned per 10,000	Condamnés par 10 000	0.0854
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	548	Metritis	Métrite	Condemned per 10,000	Condamnés par 10 000	0.0277
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	550	Myositis (NOS)	Myosite (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0026
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	550	Myositis (NOS)	Myosite (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0064
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	550	Myositis (NOS)	Myosite (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0034
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.4906
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.1663
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.669
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.4988
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	0.0426
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	0.0589
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	0.1241
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	0.0695
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	0.3305
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	0.1489
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	0.4804
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	0.3502
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	0.0644
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	0.0069
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	0.029
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	0.0457
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	7.2391
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	3.5226
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	3.9879
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	5.7383
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	0.4227
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	0.194
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	2.1342
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	0.9064
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	1.2064
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	1.3231
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	5.9223
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	2.6438
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	0.2931
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	0.0866
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	0.49
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	0.3235
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	645	Neoplasm (Melanoma)	Néoplasme (mélanome)	Condemned per 10,000	Condamnés par 10 000	0.2696
2021		British Columbia - Alberta	Columbie-Britannique - Alberta	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	645	Neoplasm (Melanoma)	Néoplasme (mélanome)	Condemned per 10,000	Condamnés par 10 000	0.0277
2021		Saskatchewan - Manitoba	Saskatchewan - Manitoba	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	645	Neoplasm (Melanoma)	Néoplasme (mélanome)	Condemned per 10,000	Condamnés par 10 000	0.5593
2021		Canada	Canada	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	645	Neoplasm (Melanoma)	Néoplasme (mélanome)	Condemned per 10,000	Condamnés par 10 000	0.323
2021		East	Est	Hogs	Porcs	Post Mortem Conditions	Conditions - post-mortem	660	Neoplasm (NOS)	Néoplasme (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0896
